date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:56	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.11e.delayed	(from https://www.edukitinc.com/blog/top-10-best-classroom-school-supplies-for-teachers/)
14:36:56	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.11f.delayed	(from https://www.edukitinc.com/Tags/Classroom%20Essentials)
14:36:56	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.120.delayed	(from https://www.edukitinc.com/Tags/Best%20School%20Supplies)
14:36:56	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.121.delayed	(from https://www.edukitinc.com/Tags/Back-to-school%20Supplies)
14:36:56	484258/484258	---M--	200	added ('OK')	image/jpeg	etag:%22e649f0ab1684d91:0%22	https://www.edukitinc.com/Media/Default/Images/School%20Supply%20Donation%20Programs.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/School%20Supply%20Donation%20Programs.jpg	(from https://www.edukitinc.com/blog/3-ways-to-raise-school-supplies/)
14:36:56	492456/492456	---M--	200	added ('OK')	image/jpeg	etag:%22fbd46301a6ed91:0%22	https://www.edukitinc.com/Media/Default/Images/Best%20Classroom%20Supplies%20for%20Teachers.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Best%20Classroom%20Supplies%20for%20Teachers.jpg	(from https://www.edukitinc.com/blog/top-10-best-classroom-school-supplies-for-teachers/)
14:36:57	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.123.delayed	(from https://www.edukitinc.com/blog/5-best-fundraising-ideas-for-elementary-schools/)
14:36:57	135403/135403	---M--	200	added ('OK')	image/jpeg	etag:%22cea6a6c9a556d91:0%22	https://www.edukitinc.com/Media/Default/Images/Picture1.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Picture1.jpg	(from https://www.edukitinc.com/blog/5-best-fundraising-ideas-for-elementary-schools/)
14:36:58	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.125.delayed	(from https://www.edukitinc.com/blog/managing-your-spending-routine-and-more/)
14:37:01	536507/536507	---M--	200	added ('OK')	image/jpeg	etag:%22ef8d9c22c940d91:0%22	https://www.edukitinc.com/Media/Default/Images/Back%20to%20School%20Shopping%20Tips%20for%20Parents%20(1).jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Back%20to%20School%20Shopping%20Tips%20for%20Parents%20(1).jpg	(from https://www.edukitinc.com/blog/managing-your-spending-routine-and-more/)
14:37:02	820405/820405	---M--	200	added ('OK')	image/jpeg	etag:%22656bce1f8f27d91:0%22	https://www.edukitinc.com/Media/Default/Images/Get%20Involved%20in%20My%20Community%20with%20Nature%20Clean%20Up.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Get%20Involved%20in%20My%20Community%20with%20Nature%20Clean%20Up.jpg	(from https://www.edukitinc.com/blog/getting-family-involved-in-the-community/)
14:37:03	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.129.delayed	(from https://www.edukitinc.com/blog/getting-family-involved-in-the-community/)
14:37:03	148460/148460	---M--	200	added ('OK')	image/jpeg	etag:%22d390e2a69327d91:0%22	https://www.edukitinc.com/Media/Default/Images/EduKit%20Donation%20to%20El%20Sistema%20Colorado.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/EduKit%20Donation%20to%20El%20Sistema%20Colorado.jpg	(from https://www.edukitinc.com/blog/getting-family-involved-in-the-community/)
14:37:03	708330/708330	---M--	200	added ('OK')	image/jpeg	etag:%2215fd8f248f27d91:0%22	https://www.edukitinc.com/Media/Default/Images/Tree%20Planting%20Community%20Events%20for%20Families.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Tree%20Planting%20Community%20Events%20for%20Families.jpg	(from https://www.edukitinc.com/blog/getting-family-involved-in-the-community/)
14:37:05	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.12c.delayed	(from https://www.edukitinc.com/blog/hot-chocolate-recipes-to-make-with-your-kids/)
14:37:05	607228/607228	---M--	200	added ('OK')	image/jpeg	etag:%22b0fc76d9e9d91:0%22	https://www.edukitinc.com/Media/Default/Images/Family%20of%20Four%20Drinking%20a%20Hot%20Chocolate%20Recipe%20for%20Kids%20in%20the%20Back%20of%20Their%20Car.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Family%20of%20Four%20Drinking%20a%20Hot%20Chocolate%20Recipe%20for%20Kids%20in%20the%20Back%20of%20Their%20Car.jpg	(from https://www.edukitinc.com/blog/hot-chocolate-recipes-to-make-with-your-kids/)
14:37:06	100028/100028	---M--	200	added ('OK')	image/jpeg	etag:%2224dd653eccf3d81:0%22	https://www.edukitinc.com/Media/Default/Images/Keeping%20Your%20Kids%20Healthy%20in%20School.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Keeping%20Your%20Kids%20Healthy%20in%20School.jpg	(from https://www.edukitinc.com/blog/keep-your-kids-healthy-this-school-year/)
14:37:06	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.12e.delayed	(from https://www.edukitinc.com/blog/keep-your-kids-healthy-this-school-year/)
14:37:06	674591/674591	---M--	200	added ('OK')	image/jpeg	etag:%22ca239f569e9d91:0%22	https://www.edukitinc.com/Media/Default/Images/Two%20Young%20Girls%20Learning%20How%20to%20Make%20Hot%20Chocolate%20for%20Kids.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Two%20Young%20Girls%20Learning%20How%20to%20Make%20Hot%20Chocolate%20for%20Kids.jpg	(from https://www.edukitinc.com/blog/hot-chocolate-recipes-to-make-with-your-kids/)
14:37:07	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.130.delayed	(from https://www.edukitinc.com/blog/easy-fall-themed-snacks-to-make-with-your-kids/)
14:37:08	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.132.delayed	(from https://www.edukitinc.com/blog/how-teaching-your-child-to-ride-a-bike-pays-off/)
14:37:08	615702/615702	---M--	200	added ('OK')	image/jpeg	etag:%22ccf250d257ded81:0%22	https://www.edukitinc.com/Media/Default/Images/Mom%20Making%20Fall-Themed%20Snacks%20with%20Her%20Kid.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Mom%20Making%20Fall-Themed%20Snacks%20with%20Her%20Kid.jpg	(from https://www.edukitinc.com/blog/easy-fall-themed-snacks-to-make-with-your-kids/)
14:37:09	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.134.delayed	(from https://www.edukitinc.com/blog/helping-your-kids-choose-fun-afterschool-activities/)
14:37:09	754277/754277	---M--	200	added ('OK')	image/jpeg	etag:%22eda28f553cccd81:0%22	https://www.edukitinc.com/Media/Default/Images/Tips%20for%20Teaching%20Kids%20to%20Ride%20a%20Bike.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Tips%20for%20Teaching%20Kids%20to%20Ride%20a%20Bike.jpg	(from https://www.edukitinc.com/blog/how-teaching-your-child-to-ride-a-bike-pays-off/)
14:37:10	771953/771953	---M--	200	added ('OK')	image/jpeg	etag:%22912532d6a7d81:0%22	https://www.edukitinc.com/Media/Default/Images/Choosing%20Fun%20Afterschool%20Activities.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Choosing%20Fun%20Afterschool%20Activities.jpg	(from https://www.edukitinc.com/blog/helping-your-kids-choose-fun-afterschool-activities/)
14:37:11	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.137.delayed	(from https://www.edukitinc.com/blog/top-5-best-ways-to-celebrate-4th-of-July-with-kids/)
14:37:11	653199/653199	---M--	200	added ('OK')	image/jpeg	etag:%22458dff64e8bd81:0%22	https://www.edukitinc.com/Media/Default/Images/Fourth%20of%20July%20Activities%20to%20Do%20with%20Your%20Kids.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Fourth%20of%20July%20Activities%20to%20Do%20with%20Your%20Kids.jpg	(from https://www.edukitinc.com/blog/top-5-best-ways-to-celebrate-4th-of-July-with-kids/)
14:37:11	333803/333803	---M--	200	added ('OK')	image/jpeg	etag:%225ae4299fe8bd81:0%22	https://www.edukitinc.com/Media/Default/Images/Kids%20Enjoying%20Sparklers%20on%20The%20Fourth%20of%20July.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Kids%20Enjoying%20Sparklers%20on%20The%20Fourth%20of%20July.jpg	(from https://www.edukitinc.com/blog/top-5-best-ways-to-celebrate-4th-of-July-with-kids/)
14:37:12	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.139.delayed	(from https://www.edukitinc.com/blog/turn-your-school-supply-lists-into-kits/)
14:37:12	354370/354370	---M--	200	added ('OK')	image/jpeg	etag:%22c1ca36112480d81:0%22	https://www.edukitinc.com/Media/Default/Images/Turn%20Your%20School%20Supply%20Lists%20into%20Custom%20Kits.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Turn%20Your%20School%20Supply%20Lists%20into%20Custom%20Kits.jpg	(from https://www.edukitinc.com/blog/turn-your-school-supply-lists-into-kits/)
14:37:12	36297/36297	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:13%20GMT	https://www.edukitinc.com/Tags/school%20supply%20kits?page=2	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/school%20supply%20kits4658-2.html	(from https://www.edukitinc.com/Tags/school%20supply%20kits)
14:37:13	32656/32656	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:14%20GMT	https://www.edukitinc.com/Tags/school%20supply%20kits?page=3	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/school%20supply%20kits9ba9-2.html	(from https://www.edukitinc.com/Tags/school%20supply%20kits)
14:37:14	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.13c.delayed	(from https://www.edukitinc.com/Tags/school%20supply%20kits)
14:37:14	29954/29954	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:15%20GMT	https://www.edukitinc.com/blog/how-to-prepare-for-the-2020-21-school-year-teacher-edition	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/how-to-prepare-for-the-2020-21-school-year-teacher-edition.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:15	24619/24619	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:15%20GMT	https://www.edukitinc.com/Tags/online%20school%20supplies	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/online%20school%20supplies.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:16	27008/27008	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:17%20GMT	https://www.edukitinc.com/Tags/kids%20school%20supplies	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/kids%20school%20supplies.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:17	29250/29250	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:18%20GMT	https://www.edukitinc.com/blog/order-school-supply-kits-for-the-2020-21-school-year	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/order-school-supply-kits-for-the-2020-21-school-year.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:18	27253/27253	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:19%20GMT	https://www.edukitinc.com/Tags/school%20supply%20packages	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/school%20supply%20packages.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:19	24690/24690	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:20%20GMT	https://www.edukitinc.com/Tags/how%20does%20edukit%20work	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/how%20does%20edukit%20work.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:20	24678/24678	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:21%20GMT	https://www.edukitinc.com/Tags/what%20is%20an%20edukit	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/what%20is%20an%20edukit.html	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:21	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.144.delayed	(from https://www.edukitinc.com/Tags/school%20supply%20delivery)
14:37:22	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.146.delayed	(from https://www.edukitinc.com/blog/spread-school-spirit-with-personalized-school-planners/)
14:37:22	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.147.delayed	(from https://www.edukitinc.com/Tags/back-to-school%20tips)
14:37:22	24682/24682	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:23%20GMT	https://www.edukitinc.com/Tags/school%20supply%20box	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/school%20supply%20box.html	(from https://www.edukitinc.com/Tags/school%20supplies)
14:37:22	440545/440545	---M--	200	added ('OK')	image/jpeg	etag:%2257ba216b9e64d81:0%22	https://www.edukitinc.com/Media/Default/Images/Ensuring%20Student%20Success%20with%20Personalized%20School%20Planners%20(1).jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Ensuring%20Student%20Success%20with%20Personalized%20School%20Planners%20(1).jpg	(from https://www.edukitinc.com/blog/spread-school-spirit-with-personalized-school-planners/)
14:37:23	24682/24682	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:23%20GMT	https://www.edukitinc.com/Tags/back-to-school%20kit	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/back-to-school%20kit.html	(from https://www.edukitinc.com/Tags/school%20supplies)
14:37:24	24638/24638	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:25%20GMT	https://www.edukitinc.com/Tags/covid-19	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/covid-19.html	(from https://www.edukitinc.com/Tags/school%20supplies)
14:37:25	24714/24714	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:26%20GMT	https://www.edukitinc.com/Tags/edukit%20health%20and%20safety	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/edukit%20health%20and%20safety.html	(from https://www.edukitinc.com/Tags/school%20supplies)
14:37:26	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.14c.delayed	(from https://www.edukitinc.com/Tags/school%20supplies)
14:37:27	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.14e.delayed	(from https://www.edukitinc.com/blog/provide-kindergarteners-with-school-supply-kits/)
14:37:28	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.150.delayed	(from https://www.edukitinc.com/blog/prepare-for-distance-learning-with-student-supplies/)
14:37:28	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.151.delayed	(from https://www.edukitinc.com/Tags/prepackaged%20school%20supplies)
14:37:28	533279/533279	---M--	200	added ('OK')	image/jpeg	etag:%225b518ad9ba4ed81:0%22	https://www.edukitinc.com/Media/Default/Images/Start%20School%20Right%20with%20a%20Kindergarten%20School%20Supplies%20Kit.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Start%20School%20Right%20with%20a%20Kindergarten%20School%20Supplies%20Kit.jpg	(from https://www.edukitinc.com/blog/provide-kindergarteners-with-school-supply-kits/)
14:37:28	24545/24545	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:30%20GMT	https://www.edukitinc.com/Tags/online%20learning	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/online%20learning.html	(from https://www.edukitinc.com/Tags/distance%20learning)
14:37:29	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.153.delayed	(from https://www.edukitinc.com/Tags/distance%20learning)
14:37:29	471004/471004	---M--	200	added ('OK')	image/jpeg	etag:%22c4ed4e74dd3ed81:0%22	https://www.edukitinc.com/Media/Default/Images/Preparing%20for%20Distance%20Learning%20with%20Supplies%20for%20Students.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Preparing%20for%20Distance%20Learning%20with%20Supplies%20for%20Students.jpg	(from https://www.edukitinc.com/blog/prepare-for-distance-learning-with-student-supplies/)
14:37:30	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.155.delayed	(from https://www.edukitinc.com/blog/providing-quality-services-to-grades-k-12/)
14:37:31	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.157.delayed	(from https://www.edukitinc.com/blog/ways-the-switch-to-e-learning-can-have-a-positive-impact)
14:37:31	749222/749222	---M--	200	added ('OK')	image/jpeg	etag:%22602cf8d8171dd81:0%22	https://www.edukitinc.com/Media/Default/Images/K12%20Online%20School%20Supply%20Lists%20Make%20Back%20to%20School%20Easy.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/K12%20Online%20School%20Supply%20Lists%20Make%20Back%20to%20School%20Easy.jpg	(from https://www.edukitinc.com/blog/providing-quality-services-to-grades-k-12/)
14:37:31	303250/303250	---M--	200	added ('OK')	image/jpeg	etag:%22b23debee6db4d61:0%22	https://www.edukitinc.com/Media/Default/Images/advantages2.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/advantages2.jpg	(from https://www.edukitinc.com/blog/ways-the-switch-to-e-learning-can-have-a-positive-impact)
14:37:32	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.159.delayed	(from https://www.edukitinc.com/blog/top-ways-schools-can-help-student-success)
14:37:34	30354/30354	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:34%20GMT	https://www.edukitinc.com/blog/5-school-supplies-every-elementary-student-can-t-have-enough-of	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/5-school-supplies-every-elementary-student-can-t-have-enough-of.html	(from https://www.edukitinc.com/blog?page=2)
14:37:35	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.15c.delayed	(from https://www.edukitinc.com/blog?page=2)
14:37:35	24476/24476	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:37:34%20GMT	https://www.edukitinc.com/Tags/back-to-school%20shopping	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/back-to-school%20shopping.html	(from https://www.edukitinc.com/blog?page=2)
14:37:35	76128/76128	---M--	200	added ('OK')	image/jpeg	etag:%2215a138a5f855d61:0%22	https://www.edukitinc.com/Media/Default/Images/Who%20Benefits%20Blog.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Who%20Benefits%20Blog.jpg	(from https://www.edukitinc.com/blog/who-benefits-from-school-supply-kits)
14:37:36	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.15e.delayed	(from https://www.edukitinc.com/blog/who-benefits-from-school-supply-kits)
14:37:36	0/-1	---M--	301	error ('')			http://www.tinymce.com/css/codepen.min.css	/home/jredmond/websites/EduKitinc_com/www.tinymce.com/css/codepen.min.15f.delayed	(from https://www.edukitinc.com/Management/coordinator/forgot-password)
14:37:36	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.160.delayed	(from https://www.edukitinc.com/Management/coordinator/forgot-password)
14:37:36	52495/52495	---M--	200	added ('OK')	image/jpeg	etag:%225df986598a6d31:0%22	https://www.edukitinc.com/Media/Default/Images/Mike%20smiling-1.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Mike%20smiling-1.jpg	(from https://www.edukitinc.com/seasonal-warehouse-jobs)
14:37:37	44482/44482	---M--	200	added ('OK')	image/jpeg	etag:%22527a296598a6d31:0%22	https://www.edukitinc.com/Media/Default/Images/Nadia%20and%20Erika-1.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Nadia%20and%20Erika-1.jpg	(from https://www.edukitinc.com/seasonal-warehouse-jobs)
14:37:37	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.163.delayed	(from https://www.edukitinc.com/seasonal-warehouse-jobs)
14:37:37	0/-1	---M--	301	error ('')			http://www.tinymce.com/css/codepen.min.css	/home/jredmond/websites/EduKitinc_com/www.tinymce.com/css/codepen.min.164.delayed	(from https://www.edukitinc.com/employment-sales)
14:37:40	1016/1016	---MC-	200	added ('OK')	text/javascript	date:Wed,%2002%20Jul%202025%2021:37:38%20GMT	http://www.google.com/recaptcha/api.js	/home/jredmond/websites/EduKitinc_com/www.google.com/recaptcha/api.js	(from https://www.edukitinc.com/employment-sales)
14:37:41	62485/62485	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec2-f415%22	http://cdnjs.cloudflare.com/ajax/libs/jquery-form-validator/2.3.26/theme-default.min.css	/home/jredmond/websites/EduKitinc_com/cdnjs.cloudflare.com/ajax/libs/jquery-form-validator/2.3.26/theme-default.min.css	(from https://www.edukitinc.com/employment-sales)
14:37:41	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.168.delayed	(from https://www.edukitinc.com/employment-sales)
14:37:41	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.169.delayed	(from https://www.edukitinc.com/resource-sitemap/)
14:37:42	23070/23070	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-5a1e%22	http://cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.16.0/jquery.validate.min.js	/home/jredmond/websites/EduKitinc_com/cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.16.0/jquery.validate.min.js	(from https://www.edukitinc.com/employment-sales)
14:37:42	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.16b.delayed	(from https://www.edukitinc.com/blog/how-school-supply-kits-help-foster-success-in-your-school)
14:37:42	60993/60993	---M--	200	added ('OK')	image/jpeg	etag:%2242dd38e9f855d61:0%22	https://www.edukitinc.com/Media/Default/Images/Improve%20Your%20School%20Blog.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Improve%20Your%20School%20Blog.jpg	(from https://www.edukitinc.com/blog/how-school-supply-kits-help-foster-success-in-your-school)
14:37:42	14672964/14672964	---M--	200	added ('OK')	image/jpeg	etag:%22a94845e46e4ed71:0%22	https://www.edukitinc.com/Media/Default/Images/successful-elementary-student.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/successful-elementary-student.jpg	(from https://www.edukitinc.com/blog/top-ways-schools-can-help-student-success)
14:37:43	106446/106446	---M--	200	added ('OK')	image/jpeg	etag:%2249bde6da74b3d41:0%22	https://www.edukitinc.com/Media/Default/Images/Planner%20Resources/2019/Elementary_Studentsm.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Planner%20Resources/2019/Elementary_Studentsm.jpg	(from https://www.edukitinc.com/blog/06/04/2020/5-benefits-of-school-supply-kits-from-edukit)
14:37:44	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.16e.delayed	(from https://www.edukitinc.com/blog/06/04/2020/5-benefits-of-school-supply-kits-from-edukit)
14:37:44	139532/139532	---M--	200	added ('OK')	image/png	etag:%22a9222d58ff55d61:0%22	https://www.edukitinc.com/Media/Default/Images/edukit_Benefits%20of%20School%20Supply%20Kits-01.png	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/edukit_Benefits%20of%20School%20Supply%20Kits-01.png	(from https://www.edukitinc.com/blog/06/04/2020/5-benefits-of-school-supply-kits-from-edukit)
14:37:44	28347/28347	---M--	200	added ('OK')	image/jpeg	etag:%22a4f68ac2db14d61:0%22	https://www.edukitinc.com/Media/Default/Images/Home%20Supply%20Kit%20Blog-1.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Media/Default/Images/Home%20Supply%20Kit%20Blog-1.jpg	(from https://www.edukitinc.com/blog/introducing-edukits-home-supply-kits-for-distance-learning)
14:37:45	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.170.delayed	(from https://www.edukitinc.com/blog/introducing-edukits-home-supply-kits-for-distance-learning)
14:37:46	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.172.delayed	(from https://www.edukitinc.com/blog/family-activities-to-do-before-school-begins)
